"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"BR047019920","1962-10-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   33",",,I"
"BR047019920","1962-10-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-10-31","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    3",",,I"
"BR047019920","1962-11-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  180",",,I"
"BR047019920","1962-11-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   46",",,I"
"BR047019920","1962-11-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  250",",,I"
"BR047019920","1962-11-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   86",",,I"
"BR047019920","1962-11-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  100",",,I"
"BR047019920","1962-11-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  254",",,I"
"BR047019920","1962-11-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   54",",,I"
"BR047019920","1962-11-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   44",",,I"
"BR047019920","1962-11-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    6",",,I"
"BR047019920","1962-11-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  190",",,I"
"BR047019920","1962-11-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  140",",,I"
"BR047019920","1962-11-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  140",",,I"
"BR047019920","1962-11-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-11-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   50",",,I"
"BR047019920","1962-12-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  350",",,I"
"BR047019920","1962-12-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   95",",,I"
"BR047019920","1962-12-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   46",",,I"
"BR047019920","1962-12-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   18",",,I"
"BR047019920","1962-12-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  110",",,I"
"BR047019920","1962-12-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  670",",,I"
"BR047019920","1962-12-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  250",",,I"
"BR047019920","1962-12-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1962-12-31","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  614",",,I"
"BR047019920","1963-01-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   86",",,I"
"BR047019920","1963-01-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   48",",,I"
"BR047019920","1963-01-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   90",",,I"
"BR047019920","1963-01-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  200",",,I"
"BR047019920","1963-01-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   10",",,I"
"BR047019920","1963-01-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-01-31","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   60",",,I"
"BR047019920","1963-02-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  270",",,I"
"BR047019920","1963-02-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  170",",,I"
"BR047019920","1963-02-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  280",",,I"
"BR047019920","1963-02-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   10",",,I"
"BR047019920","1963-02-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   10",",,I"
"BR047019920","1963-02-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   70",",,I"
"BR047019920","1963-02-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  250",",,I"
"BR047019920","1963-02-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  800",",,I"
"BR047019920","1963-02-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-02-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  270",",,I"
"BR047019920","1963-03-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","   80",",,I"
"BR047019920","1963-03-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-03-31","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    8",",,I"
"BR047019920","1963-04-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  603",",,I"
"BR047019920","1963-04-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  260",",,I"
"BR047019920","1963-04-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-04-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","  154",",,I"
"BR047019920","1963-05-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-05-31","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-05","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-06","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-07","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-08","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-09","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-10","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-11","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-12","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-13","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-14","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-15","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-16","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-17","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-18","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-19","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-20","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-21","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-22","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-23","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-24","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-25","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-26","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-27","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-28","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-29","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-06-30","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-07-01","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-07-02","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-07-03","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
"BR047019920","1963-07-04","-10.47","-44.05","600.0","SAO FRANCISCO, BR","    0",",,I"
